38.6917,49.4304,4,2.5796,1.2976,74503,74503,51.06500822,-114.1451535,147.7976,0,4,0.8817,0.6641,0.6641,1.1527,0,0,1
38.6899,49.4278,4,2.5626,1.299,75003,75003,51.06500819,-114.1451535,146.8234,0,4,0.8802,0.6666,0.6666,1.1555,0,0,1
38.6866,49.4131,4,2.5467,1.2903,75503,75503,51.06500809,-114.1451534,145.9136,0,4,0.8802,0.6552,0.6552,1.1381,0,0,1
38.6859,49.4125,4,2.5368,1.2907,76003,76003,51.06500808,-114.1451534,145.3496,0,4,0.8796,0.6558,0.6558,1.139,0,0,1
38.9387,49.0248,4,2.5269,1.5212,76503,76503,51.06500802,-114.1451468,144.7802,0,4,1.1457,0.5769,0.5769,2.0676,0,0,1
38.75,48.35,4,2.5497,1.7978,77003,77003,51.06500322,-114.1451403,146.0878,0,4,1.4146,0.4686,0.4686,3.4296,0,0,1
39.25,47.55,4,2.5822,1.7979,77503,77503,51.06500292,-114.1451268,147.9499,0,4,1.1986,0.7844,0.7844,3.1,0,0,1
39.8186,46.7441,4,2.6109,1.7935,78003,78003,51.06500311,-114.1451127,149.5962,0,4,1.0533,0.568,0.568,3.4344,0,0,1
39.8047,46.6599,4,2.6199,1.669,78503,78503,51.06500258,-114.1451118,150.1083,0,4,0.8899,0.5793,0.5793,2.8664,0,0,1
39.8024,46.644,4,2.6117,1.6555,79003,79003,51.06500249,-114.1451116,149.6387,0,4,0.8677,0.5569,0.5569,2.8413,0,0,1
39.8051,46.6233,4,2.6044,1.638,79503,79503,51.0650024,-114.1451113,149.2237,0,4,0.855,0.518,0.518,2.8159,0,0,1
39.8046,46.6237,4,2.6036,1.6375,80003,80003,51.0650024,-114.1451113,149.1739,0,4,0.8554,0.5184,0.5184,2.8129,0,0,1
39.8096,46.6051,4,2.5997,1.6211,80503,80503,51.06500234,-114.1451111,148.9544,0,4,0.8478,0.4878,0.4878,2.7799,0,0,1
39.8092,46.6069,4,2.5928,1.6242,81003,81003,51.06500235,-114.1451111,148.5571,0,4,0.851,0.4929,0.4929,2.786,0,0,1
39.809,46.6079,4,2.5728,1.6241,81503,81503,51.06500235,-114.1451111,147.4085,0,4,0.8506,0.4947,0.4947,2.7835,0,0,1
39.8093,46.6057,4,2.5401,1.6225,82003,82003,51.06500234,-114.1451111,145.5382,0,4,0.8489,0.4926,0.4926,2.7795,0,0,1
40.1208,46.3867,4,2.5116,1.8963,82503,82503,51.06500357,-114.145106,143.9046,0,4,0.9923,0.5707,0.5707,4.0108,0,0,1
40.6955,46.2281,4,2.4622,2.5202,83003,83003,51.06500705,-114.1450995,141.0735,0,4,1.5249,0.6274,0.6274,7.701,0,0,1
41.1957,46.6468,4,2.4048,3.3482,83503,83503,51.06501289,-114.1451005,137.787,0,4,2.623,0.8572,0.8572,13.9614,0,0,1
42.218,47.0646,4,2.3593,4.3805,84003,84003,51.06502261,-114.1450973,135.1786,0,4,4.1194,0.3179,0.3179,25.6159,0,0,1
42.734,48.0795,4,2.3378,4.598,84503,84503,51.06503156,-114.1451052,133.9454,0,4,4.0214,-0.1188,-0.1188,29.0911,0,0,1
43.0799,49.1707,4,2.327,4.3756,85003,85003,51.06503963,-114.1451153,133.3278,0,4,3.3396,-0.2175,-0.2175,26.6306,0,0,1
43.4711,49.8891,4,2.3299,4.0044,85503,85503,51.06504616,-114.1451207,133.4952,0,4,2.7919,-0.2831,-0.2831,22.4418,0,0,1
43.8345,50.183,4,2.335,3.869,86003,86003,51.06505035,-114.1451213,133.7849,0,4,2.5967,-0.5001,-0.5001,21.2731,0,0,1
44.35,49.95,4,2.3497,3.6402,86503,86503,51.06505302,-114.1451144,134.6276,0,4,2.4854,-0.8605,-0.8605,19.6344,0,0,1
44.35,49.85,4,2.381,3.8493,87003,87003,51.06505251,-114.1451132,136.4188,0,4,2.8741,-1.8112,-1.8112,22.8922,0,0,1
45.6994,49.9495,4,2.4089,4.1394,87503,87503,51.06506308,-114.1451036,138.0176,0,4,2.4336,-3.0789,-3.0789,27.9766,0,0,1
